username,acctdesc,location,following,followers,totaltweets,usercreatedts,tweetcreatedts,retweetcount,text,hashtags
diariodlosandes,"Somos un medio informativo con noticias de Trujillo, Mérida y Táchira. Estamos siempre Presente y contigo Síguenos en Instagram y Telegram como @diariodlosandes",Venezuela,1215,112137,243473,2011-05-20 01:44:33,2021-07-06 13:55:56,0,#CopaAmérica Brasil venció con lo justo a Perú y disputará la final  https://t.co/pHMYzwdRrz https://t.co/2E8DLSC45A,"[{'text': 'CopaAmérica', 'indices': [0, 12]}]"
ThivatMickael,@realmadrid @sch_mathafack,,173,41,5831,2019-10-28 00:03:42,2021-07-06 13:55:50,529,"🇧🇷😎 ¡@Casemiro, @edermilitao y @vinijr 
están en la Final de la #CopaAmérica! 👏 https://t.co/0aYlWu9CPr","[{'text': 'CopaAmérica', 'indices': [80, 92]}]"
HaroldMalca,"Psicólogo clínico UNMSM; Responsable, perseverante y comprometido con mi labor. Hincha y fanático crema.","Breña, Lima, Perú",2085,721,22347,2011-07-09 08:11:06,2021-07-06 13:55:47,765,"Me siento muy orgulloso de ser parte de esta selección que luchó hasta el último minuto, dejando el corazón en la cancha. Siempre… ¡arriba Perù! 🇵🇪
#unidossomosmásfuertes 
#ArribaPerú 
#copaamerica 
@SeleccionPeru https://t.co/uqkFNfVRHi",[]
memorocks7,🇲🇽Pasante Ing. en Comunicaciones y Electrónica IPN.ESIME Zac. Deportes. Música. Festivales. @cafetacvba @Cruz_Azul_FC apartidista,Ciudad de Mexico,1230,581,36564,2010-08-23 01:02:02,2021-07-06 13:55:47,0,Mis favoritos de @EURO2020 y @CopaAmerica siguen con vida https://t.co/3bhUObIZcO,[]
frannn3243,"argentino de 17 años.  una vez me tire de la cucheta y casi me rompo la cabeza.
💙💛💙",Neptuno,25,3,237,2019-05-29 17:20:24,2021-07-06 13:55:47,0,@porquetendencia @CBF_Futebol @CopaAmerica En esta copa se cansaron de cobrar bolu...,[]
mellspfc,𝑠𝑝𝑓𝑐 • 𝑟𝑚𝑐𝑓 || #LakeShow || @cristiano 🤍 ͏͏ ͏ ͏ ͏ ͏,neymar ♡,4760,5469,18985,2020-04-21 00:43:19,2021-07-06 13:55:34,530,"🇧🇷😎 ¡@Casemiro, @edermilitao y @vinijr 
están en la Final de la #CopaAmérica! 👏 https://t.co/0aYlWu9CPr","[{'text': 'CopaAmérica', 'indices': [80, 92]}]"
marirrovarela,"Periodista Deportiva. 4 Mundiales FIFA, 2 JJ.OO, 7 Copa América, Libertadores, FFem, Instagram Marirro1",Argentina,1408,3591,21583,2013-01-07 04:05:01,2021-07-06 13:55:33,186,"🏆 #CopaAmérica 
🗓 Semifinales
⚽ @Argentina 🇦🇷 - #Colombia 🇨🇴 
⏱ 22
🧑‍⚖️ Jesús Valenzuela 🇻🇪
🏟 Mané Garrincha, Brasilia
🖥 @TyCSports y @TV_Publica
📝 https://t.co/LqhvEFVlKf https://t.co/xbtXfIjd10","[{'text': 'CopaAmérica', 'indices': [17, 29]}, {'text': 'Colombia', 'indices': [63, 72]}]"
susanace19,"𝑵𝒐 𝒔𝒐𝒚 𝒅𝒆 𝒂𝒒𝒖𝒊́ 𝒏𝒊 𝒅𝒆 𝒂𝒍𝒍𝒂́, 𝖙𝖆𝖒𝖕𝖔𝖈𝖔 𝒅𝒆 𝑪𝒆𝒏𝒕𝒓𝒐.
𝑶𝒑𝒊𝒏𝒊𝒐𝒏𝒆𝒔 𝒑𝒆𝒓𝒔𝒐𝒏𝒂𝒍𝒆𝒔 𝒊𝒎𝒑𝒐𝒑𝒖𝒍𝒂𝒓𝒆𝒔",,114,58,9241,2021-05-14 18:26:15,2021-07-06 13:55:30,115,"Colombia vs Argentina

#CopaAmerica #Colombia #SOSColombiaNosEstanMatando 
#Argentina #AColombiaLaVeo https://t.co/jY6Ji5NZRC","[{'text': 'CopaAmerica', 'indices': [41, 53]}, {'text': 'Colombia', 'indices': [54, 63]}, {'text': 'SOSColombiaNosEstanMatando', 'indices': [64, 91]}, {'text': 'Argentina', 'indices': [93, 103]}, {'text': 'AColombiaLaVeo', 'indices': [104, 119]}]"
pierrecubillas,27. Diseñador Gráfico. Freelance. Acuariano. Café y bastante fútbol. Corazón para ganar,"Lima, Perú",307,1197,108974,2010-02-25 15:58:15,2021-07-06 13:55:25,765,"Me siento muy orgulloso de ser parte de esta selección que luchó hasta el último minuto, dejando el corazón en la cancha. Siempre… ¡arriba Perù! 🇵🇪
#unidossomosmásfuertes 
#ArribaPerú 
#copaamerica 
@SeleccionPeru https://t.co/uqkFNfVRHi",[]
rpositivook,Lunes2️⃣0️⃣ Hs por Radio Citrica FM 88.5🎙Equipo Periodístico: @Martin_Massei @santirojasok_83 @Indio_baldao @Jorge_E_Rojas54 @edulasetz @Yaa_pm,"Avellaneda, Argentina",1021,2026,11462,2015-04-23 16:38:03,2021-07-06 13:55:25,0,"¡En busca de la final! 💪⚽
#JuegaLaSeleccion⚪🔵🇦🇷

#Argentina 🆚 #Colombia
.
.
.
#CopaAmerica 
#RacingPositivo👍 https://t.co/j00SWjxT2K","[{'text': 'JuegaLaSeleccion', 'indices': [26, 43]}, {'text': 'Argentina', 'indices': [49, 59]}, {'text': 'Colombia', 'indices': [62, 71]}, {'text': 'CopaAmerica', 'indices': [78, 90]}, {'text': 'RacingPositivo', 'indices': [92, 107]}]"
DatosRipoll,"Datos, Estadísticas, Curiosidades del Fútbol Colombiano, Copa Libertadores de Clubes Colombianos, Copa America, Hincha de la Seleccion Colombia","Santa Marta, Colombia",1276,139,2535,2020-08-17 01:02:11,2021-07-06 13:55:21,1,"Desde 03 de Julio del 2007, #CopaAmerica en #Venezuela la Seleccion #Argentina no derrota a la #Seleccion #Colombia por esta competición https://t.co/g6zIm3gOJz","[{'text': 'CopaAmerica', 'indices': [45, 57]}, {'text': 'Venezuela', 'indices': [61, 71]}, {'text': 'Argentina', 'indices': [85, 95]}, {'text': 'Seleccion', 'indices': [112, 122]}, {'text': 'Colombia', 'indices': [123, 132]}]"
james_ortx88,,,4998,744,66671,2015-01-01 02:40:05,2021-07-06 13:55:17,58,"🎙️ ""Una falta de respeto como le habla a todos los jugadores. Muy arrogante. No puede ser un árbitro para una semifinal de Copa América"". Neymar sobre el árbitro chileno, Roberto Tobar. #CopaAmérica https://t.co/aT8T0gbX8d",[]
Claudiadelas,"Ingeniera mecánica, fan de la vida, del fútbol, de la historia y de mis hijos. Me encanta el gym. Anti AMLO porque AMO a MÉXICO.... Y sí, soy FIFI.",,1176,1194,33586,2012-04-14 19:17:38,2021-07-06 13:55:16,530,"🇧🇷😎 ¡@Casemiro, @edermilitao y @vinijr 
están en la Final de la #CopaAmérica! 👏 https://t.co/0aYlWu9CPr","[{'text': 'CopaAmérica', 'indices': [80, 92]}]"
hurtad_fredytor,,,133,139,37984,2016-12-15 16:39:42,2021-07-06 13:55:15,139,"¡SEMIFINAL!

🗓 6 de julio
🆚  @Argentina
🏆 Semifinal CONMEBOL @CopaAmerica
🕒 8:00 p.m. (Hora COL)
🏟 Mané Garrincha, Brasilia
📺 @GolCaracol

#VamosColombia🇨🇴
#VibraElContinente https://t.co/WbjSATIVyk",[]
Eduaf19,Economía. U ❤,,981,437,15632,2012-10-01 18:42:55,2021-07-06 13:55:12,772,"Me siento muy orgulloso de ser parte de esta selección que luchó hasta el último minuto, dejando el corazón en la cancha. Siempre… ¡arriba Perù! 🇵🇪
#unidossomosmásfuertes 
#ArribaPerú 
#copaamerica 
@SeleccionPeru https://t.co/uqkFNfVRHi",[]
stxnxcxld,dylan  ⌗  devaney,,209,210,181,2020-11-26 15:26:54,2021-07-06 13:55:09,772,"Me siento muy orgulloso de ser parte de esta selección que luchó hasta el último minuto, dejando el corazón en la cancha. Siempre… ¡arriba Perù! 🇵🇪
#unidossomosmásfuertes 
#ArribaPerú 
#copaamerica 
@SeleccionPeru https://t.co/uqkFNfVRHi",[]
NataliaTokio2,"Me encanta el fútbol, Mi ❤️ es @Chivas|Cinefila|La lectura abre las puertas a otras dimensiones📚💕|Netflix mi día a día🍿|MúsicaCafé🎧☕️|",México 🇲🇽,1881,1358,159626,2018-03-18 02:30:49,2021-07-06 13:55:09,530,"🇧🇷😎 ¡@Casemiro, @edermilitao y @vinijr 
están en la Final de la #CopaAmérica! 👏 https://t.co/0aYlWu9CPr","[{'text': 'CopaAmérica', 'indices': [80, 92]}]"
iLUVN4MU,͏ ͏ ͏ ⠀ ⠀ ★✩ 𝗯𝗮𝗻𝗴𝘁𝗮𝗻 & 𝗯𝗹𝗮𝗰𝗸𝗽𝗶𝗻𝗸 — 我愛你 !!,BTSPOP!💿,932,1192,21934,2020-12-04 19:20:31,2021-07-06 13:55:05,772,"Me siento muy orgulloso de ser parte de esta selección que luchó hasta el último minuto, dejando el corazón en la cancha. Siempre… ¡arriba Perù! 🇵🇪
#unidossomosmásfuertes 
#ArribaPerú 
#copaamerica 
@SeleccionPeru https://t.co/uqkFNfVRHi",[]
james_ortx88,,,4998,744,66671,2015-01-01 02:40:05,2021-07-06 13:55:02,152,"Brasil🇧🇷 en #CopaAmerica 
📌Será su 6ta final en las últimas 10 ediciones
📌Ganó TODAS las anteriores
📌Lleva 12 definiciones mano a mano (finales+desempate)
📌Consiguió 8 de sus 9 títulos por esa vía
📌Fue local 5 veces (1919-1922-1949-1989-2019)
📌Salió campeón en TODAS https://t.co/RsqaEraHS4","[{'text': 'CopaAmerica', 'indices': [30, 42]}]"
InformeALDATO,•Periodista🎙•Mismo usuario en Instagram y Facebook📱•Repasen las principales marcas del deporte a nivel mundial en mi canal de YouTube ▶️ 'Informe #ALDATO' ⬇️,Costa Rica,520,11390,40788,2010-09-30 18:10:22,2021-07-06 13:55:00,1,"🚨¡SEMIFINAL DE #COPAAMÉRICA!🚨
 
👀Clic para ver el ‘Informe #ALDATO’ 👉 https://t.co/7zl52Fegxj
 
🤯Messi a 1 gol de récord histórico de Pelé🤯
 
🔥¿Cuántas veces jugaron Argentina 🇦🇷 y Colombia 🇨🇴 en semifinales?🔥
 
💥La albiceleste busca evitar marca inédita ante cafeteros💥 https://t.co/M1Gj0eTmxr","[{'text': 'COPAAMÉRICA', 'indices': [34, 46]}, {'text': 'ALDATO', 'indices': [78, 85]}]"
fuxon89,Streamer por diversión ...,,305,14,935,2020-07-20 03:58:14,2021-07-06 13:54:59,772,"Me siento muy orgulloso de ser parte de esta selección que luchó hasta el último minuto, dejando el corazón en la cancha. Siempre… ¡arriba Perù! 🇵🇪
#unidossomosmásfuertes 
#ArribaPerú 
#copaamerica 
@SeleccionPeru https://t.co/uqkFNfVRHi",[]
Dansofari,,,1232,181,22904,2012-08-26 12:05:04,2021-07-06 13:54:59,772,"Me siento muy orgulloso de ser parte de esta selección que luchó hasta el último minuto, dejando el corazón en la cancha. Siempre… ¡arriba Perù! 🇵🇪
#unidossomosmásfuertes 
#ArribaPerú 
#copaamerica 
@SeleccionPeru https://t.co/uqkFNfVRHi",[]
elchuchis23,"Cuando se voltean las páginas de la historia, para empezar distintos capítulos, hay que ser conscientes.",,231,73,5246,2020-01-29 05:35:53,2021-07-06 13:54:57,772,"Me siento muy orgulloso de ser parte de esta selección que luchó hasta el último minuto, dejando el corazón en la cancha. Siempre… ¡arriba Perù! 🇵🇪
#unidossomosmásfuertes 
#ArribaPerú 
#copaamerica 
@SeleccionPeru https://t.co/uqkFNfVRHi",[]
gabbytalledo,Haven't been early since '94.,"Lima, Perú ",96,277,11288,2010-11-20 00:21:12,2021-07-06 13:54:52,772,"Me siento muy orgulloso de ser parte de esta selección que luchó hasta el último minuto, dejando el corazón en la cancha. Siempre… ¡arriba Perù! 🇵🇪
#unidossomosmásfuertes 
#ArribaPerú 
#copaamerica 
@SeleccionPeru https://t.co/uqkFNfVRHi",[]
thematchfutbol,"Un espacio para encontrarnos y hablar sobre lo que más nos gusta, el fútbol.",,112,71,232,2021-05-06 21:23:35,2021-07-06 13:54:51,0,"¡CON LOS NERVIOS DE PUNTA! 😬
Hoy juega la @FCFSeleccionCol 🇨🇴. 

🗓 Martes 6 de julio
🆚  @Argentina 🇦🇷. 
🏆 Semifinal #CopaAmerica
🕒 8:00 p.m. (Hora COL)
🏟 Mané Garrincha, Brasilia https://t.co/ZNYOl3EWbQ","[{'text': 'CopaAmerica', 'indices': [116, 128]}]"
edwingamboa_,𝐍𝐨𝐭𝐢𝐜𝐢𝐚𝐬 𝐃𝐞𝐩𝐨𝐫𝐭𝐢𝐯𝐚𝐬,,50,39804,11312,2019-01-17 22:44:50,2021-07-06 13:54:49,0,"¡Partidazo!
¿Hoy quién será el ganador?      #CopaAmerica 🇦🇷vs🇨🇴 https://t.co/XW94rM117w","[{'text': 'CopaAmerica', 'indices': [45, 57]}]"
james_ortx88,,,4998,744,66671,2015-01-01 02:40:05,2021-07-06 13:54:48,3,"HOY 📺▶#CopaAmericaDIRECTV
@FCFSeleccionCol 🇨🇴 🆚 🇦🇷 @Argentina

Relata:🎙️ @titopuccettic
Comenta:🎙️ @AdrianMagnoli
Campo de juego: 🎙️ @SVargasOK

📺💻📱▶ @DIRECTVSports (610 SD/1610 HD)

🎙️🟢 AUDIO 1 🇨🇴

#CopaAmerica #CONMEBOLCopaAmerica ⚽🏆 https://t.co/W1Dr2bVMES","[{'text': 'CopaAmericaDIRECTV', 'indices': [27, 46]}]"
Emilialeana,Orgullosamente SOLO VIP.Amo a BIGBANG.Admiración por mi bias Jiyong. I am not into kpop. MADE TOUR en NJ 10 y 11/10/2015.MOTTE Miami 25/07/2017. Best days ever!,PERU,2985,1081,349887,2013-01-24 02:45:01,2021-07-06 13:54:47,772,"Me siento muy orgulloso de ser parte de esta selección que luchó hasta el último minuto, dejando el corazón en la cancha. Siempre… ¡arriba Perù! 🇵🇪
#unidossomosmásfuertes 
#ArribaPerú 
#copaamerica 
@SeleccionPeru https://t.co/uqkFNfVRHi",[]
Sayuri27853454,"Cristiana
🇵🇪
Me gusta los K-dramas",,23,2,31,2021-06-01 21:33:30,2021-07-06 13:54:47,772,"Me siento muy orgulloso de ser parte de esta selección que luchó hasta el último minuto, dejando el corazón en la cancha. Siempre… ¡arriba Perù! 🇵🇪
#unidossomosmásfuertes 
#ArribaPerú 
#copaamerica 
@SeleccionPeru https://t.co/uqkFNfVRHi",[]
luna_ulario,,,884,36,5382,2020-08-25 19:14:41,2021-07-06 13:54:45,772,"Me siento muy orgulloso de ser parte de esta selección que luchó hasta el último minuto, dejando el corazón en la cancha. Siempre… ¡arriba Perù! 🇵🇪
#unidossomosmásfuertes 
#ArribaPerú 
#copaamerica 
@SeleccionPeru https://t.co/uqkFNfVRHi",[]
kikecay,"Cinéfilo, amante del teatro y  🏃‍♂️ por voluntad propia, el día empieza mejor si es a las 4:30 am","Lima, Peru",3444,1183,42470,2009-04-08 20:21:05,2021-07-06 13:54:45,772,"Me siento muy orgulloso de ser parte de esta selección que luchó hasta el último minuto, dejando el corazón en la cancha. Siempre… ¡arriba Perù! 🇵🇪
#unidossomosmásfuertes 
#ArribaPerú 
#copaamerica 
@SeleccionPeru https://t.co/uqkFNfVRHi",[]
EcuadorianAnim1,,,83,1,58,2021-05-24 17:59:10,2021-07-06 13:54:43,0,@oCarloskkj @CBF_Futebol @CopaAmerica Uruguay tiene 4 hasta para mentir no sabes para quedar en verguenza,[]
lavibrante,Medio de comunicación internacional on line,Bogota,4865,8580,26984,2009-12-16 22:26:13,2021-07-06 13:54:42,0,#Brasil venció a #Perú y se convierte en el primer finalista de la Copa América #Noticias #AEstahora #lavibrante https://t.co/3S5BynR450 #copaamérica #deportes #fútbol #noticias,"[{'text': 'Brasil', 'indices': [0, 7]}, {'text': 'Perú', 'indices': [17, 22]}, {'text': 'Noticias', 'indices': [80, 89]}, {'text': 'AEstahora', 'indices': [90, 100]}, {'text': 'lavibrante', 'indices': [101, 112]}, {'text': 'copaamérica', 'indices': [137, 149]}, {'text': 'deportes', 'indices': [150, 159]}, {'text': 'fútbol', 'indices': [160, 167]}, {'text': 'noticias', 'indices': [168, 177]}]"
dejenaperuenpaz,solo soy cuenta activa cuando hay partido o crisis política,dónde crees • él/ella,146,103,3343,2018-06-16 18:09:29,2021-07-06 13:54:40,772,"Me siento muy orgulloso de ser parte de esta selección que luchó hasta el último minuto, dejando el corazón en la cancha. Siempre… ¡arriba Perù! 🇵🇪
#unidossomosmásfuertes 
#ArribaPerú 
#copaamerica 
@SeleccionPeru https://t.co/uqkFNfVRHi",[]
ImpulsoCiudada2,"#ImpulsoCiudadano 







#PasionPorLaRadio cuenta soporte de @Impulso_ciudad","Mar del Plata, Argentina",1345,320,11896,2020-09-10 19:56:15,2021-07-06 13:54:38,1,"#CopaAmerica
Neymar quiere a Argentina en la final de la Copa América
🇦🇷 ⚽️ 🇧🇷
https://t.co/kZR39I7icD https://t.co/DKK1nuSfuy","[{'text': 'CopaAmerica', 'indices': [20, 32]}]"
esquivel_pollo,,México,360,23,645,2014-07-17 19:05:39,2021-07-06 13:54:36,56,"¡Hacé lo que quieras, Ney! 😍🎩https://t.co/Qm7NPc2n7D",[]
DitadorNicastro,"$Dinheiro Vivo, nada de merda eletrônica.$",,963,282,1076,2009-06-26 16:13:08,2021-07-06 13:54:33,0,"@Matiasrojo76 @Pole66317246 @R10daMassa @CBF_Futebol @CopaAmerica 5 copas do mundo, só o Pelé tem 3, mais que toda a argentina.

jajajajajaja",[]
ImpulsoCiudada2,"#ImpulsoCiudadano 







#PasionPorLaRadio cuenta soporte de @Impulso_ciudad","Mar del Plata, Argentina",1345,320,11896,2020-09-10 19:56:15,2021-07-06 13:54:33,1,"#CopaAmerica⚽️
Brasil derrotó a Perú y es finalista de la Copa América 2021

https://t.co/cL4SUJ06k6 https://t.co/OqWolff376","[{'text': 'CopaAmerica', 'indices': [20, 32]}]"
MosqueraPeru,Fútbol y Salsa,Lima - Perú,1196,1530,19696,2011-01-07 14:00:43,2021-07-06 13:54:31,264,"#CopaAmérica 🏆

Raziel García y una salida muy lujosa 👏🏽🇵🇪

🇧🇷 Brasil 🆚 Perú 🇵🇪
#VibraElContinente #VibraOContinente https://t.co/fz4hw7Agqj","[{'text': 'CopaAmérica', 'indices': [17, 29]}, {'text': 'VibraElContinente', 'indices': [97, 115]}, {'text': 'VibraOContinente', 'indices': [116, 133]}]"
futbolconnect,"FutbolConnect quiere ser la primera Comunidad Global de Futbol ⚽️/
FutbolConnect wants to be the first Global Soccer Community ⚽️",,4861,3824,24556,2017-11-13 23:47:42,2021-07-06 13:54:25,0,"⚽ España vs Italia en la #EURO2020 
⚽ Argentina vs Colombia en la #CopaAmerica https://t.co/QSxG3NallB","[{'text': 'EURO2020', 'indices': [25, 34]}, {'text': 'CopaAmerica', 'indices': [66, 78]}]"
ImpulsoCiudada2,"#ImpulsoCiudadano 







#PasionPorLaRadio cuenta soporte de @Impulso_ciudad","Mar del Plata, Argentina",1345,320,11897,2020-09-10 19:56:15,2021-07-06 13:54:22,1,"#CopaAmerica⚽️
Scaloni: ""No le regalamos nada a nadie y los que están en la selección es porque son los mejores""

https://t.co/Glm8oxgRbs https://t.co/ZOghchLvkT","[{'text': 'CopaAmerica', 'indices': [20, 32]}]"
piedefressa,🤎🤎,wonderwall.,43,0,19,2020-08-27 02:40:38,2021-07-06 13:54:21,772,"Me siento muy orgulloso de ser parte de esta selección que luchó hasta el último minuto, dejando el corazón en la cancha. Siempre… ¡arriba Perù! 🇵🇪
#unidossomosmásfuertes 
#ArribaPerú 
#copaamerica 
@SeleccionPeru https://t.co/uqkFNfVRHi",[]
james_ortx88,,,4998,744,66671,2015-01-01 02:40:05,2021-07-06 13:54:18,139,"¡SEMIFINAL!

🗓 6 de julio
🆚  @Argentina
🏆 Semifinal CONMEBOL @CopaAmerica
🕒 8:00 p.m. (Hora COL)
🏟 Mané Garrincha, Brasilia
📺 @GolCaracol

#VamosColombia🇨🇴
#VibraElContinente https://t.co/WbjSATIVyk",[]
Karlos00898059,,,4887,434,42206,2019-07-16 22:40:04,2021-07-06 13:54:17,772,"Me siento muy orgulloso de ser parte de esta selección que luchó hasta el último minuto, dejando el corazón en la cancha. Siempre… ¡arriba Perù! 🇵🇪
#unidossomosmásfuertes 
#ArribaPerú 
#copaamerica 
@SeleccionPeru https://t.co/uqkFNfVRHi",[]
tavo_serpa,"Relator y Panelista🎙️en @EnMerengue y @ShowHincha

⚽ 🇵🇪 🎶",,1073,1477,17073,2011-06-02 21:21:20,2021-07-06 13:54:16,772,"Me siento muy orgulloso de ser parte de esta selección que luchó hasta el último minuto, dejando el corazón en la cancha. Siempre… ¡arriba Perù! 🇵🇪
#unidossomosmásfuertes 
#ArribaPerú 
#copaamerica 
@SeleccionPeru https://t.co/uqkFNfVRHi",[]
p88dro1,,,1158,126,7831,2015-10-22 22:16:04,2021-07-06 13:54:14,530,"🇧🇷😎 ¡@Casemiro, @edermilitao y @vinijr 
están en la Final de la #CopaAmérica! 👏 https://t.co/0aYlWu9CPr","[{'text': 'CopaAmérica', 'indices': [80, 92]}]"
Cucutizatee,"Guía de noticias, restaurantes, cine, eventos y mucho más para vivir Cúcuta con tus amigos. instagram/cucutizate - facebook/cucutizate",Cúcuta,2199,7010,11502,2013-01-09 16:42:40,2021-07-06 13:54:10,0,"¡SEMIFINAL!

🗓 6 de julio
🆚  @Argentina
🏆 Semifinal CONMEBOL @CopaAmerica
🕒 8:00 p.m. (Hora COL)
🏟 Mané Garrincha, Brasilia
📺 @GolCaracol https://t.co/nxctzqgGCc",[]
harrie_Luc,"#Louis:Perfect now y otb son tuyas lu/#HS3:track 4 y 8  #LT2:Track 2 y 9
#viendo greys con tae y louis
La dueña de fetus harry y tae rokerito
home:@bellaxwallss",,3873,2550,17252,2019-10-16 23:56:58,2021-07-06 13:54:09,0,@cassio_ms1 @Marcos_1914_ @pty_sn @CopaAmerica @neymarjr KJAJAJSKFKDFK QUERES DECIR ESO??? AKHAJSJFFD LITERALMENTE LA ULTIMA COPA DEL MUNDO JUGAMOS CON DINAMARCA Y FRANCIA Y FRANCIA NOS DEJO 1*0 Y AL FINAL FRANCIA LE DEJO 4-2 A CROACIA  KASJFGA,[]
aanthonyjhordan,"Arquitecto, anti terrorimo, anticomunismo, amor a mi patria, cristiano por decisión, no soy homofóbico!🇵🇪 respeto mutuo!",Perú,296,76,5787,2016-06-09 16:39:38,2021-07-06 13:54:00,772,"Me siento muy orgulloso de ser parte de esta selección que luchó hasta el último minuto, dejando el corazón en la cancha. Siempre… ¡arriba Perù! 🇵🇪
#unidossomosmásfuertes 
#ArribaPerú 
#copaamerica 
@SeleccionPeru https://t.co/uqkFNfVRHi",[]
gustavo_paino,Guaireña Es Mi Pasión 😎💙🤍,,910,347,19734,2015-04-12 01:45:01,2021-07-06 13:54:00,56,"📅 𝗔𝗚𝗘𝗡𝗗𝗔 𝗗𝗘 𝗛𝗢𝗬

👉 #CopaAmérica
Argentina 🆚 Colombia
⏰ 3 am CEST
🔵🔴 Leo #Messi y @aguerosergiokun https://t.co/8L94mvL2Hw","[{'text': 'CopaAmérica', 'indices': [39, 51]}, {'text': 'Messi', 'indices': [92, 98]}]"
