username,acctdesc,location,following,followers,totaltweets,usercreatedts,tweetcreatedts,retweetcount,text,hashtags
fcsocratesbe,Football wisdom,Belgium,114,65,977,2016-06-11 10:32:28,2021-05-20 01:12:19,0,#RiverPlate is bezig aan een mirakelmatch tegen #SantaFe. 2-0 voor met een hoop youngsters en ervaren middenvelder #EnzoPerez in de goal. Leuke save. #Copalibertadores. https://t.co/tukZwFtchN,"[{'text': 'RiverPlate', 'indices': [0, 11]}, {'text': 'SantaFe', 'indices': [48, 56]}, {'text': 'EnzoPerez', 'indices': [115, 125]}, {'text': 'Copalibertadores', 'indices': [150, 167]}]"
darioalvarado1,Vivir la vida sin darse mala vida es la actitud,Actual ,304,95,1999,2011-11-13 19:28:38,2021-05-20 01:12:11,19,"Los 11 de @DvoTachira para hoy 
1. Cristopher Varela 
33. Nelson Hernández
2. Pipo Vivas
17. Lucas Trejo 🇦🇷
30. Jose L. Granados
15. Maurice Cova
6. Francisco Flores
10. Michel Covea
18. Yerson R. Chacón
11. Freddy Góndola 🇵🇦
9. Lucas Gómez 🇦🇷
#CopaLibertadores",[]
futbolecuador,Lo Mejor del Fútbol Ecuatoriano Descarga #Futbolecuador.com en https://t.co/awB5ocJR5H - Únete a nuestro Telegram: https://t.co/epYnZ0136I,Ecuador,276,260279,309545,2009-05-04 18:14:58,2021-05-20 01:12:11,0,"#CopaLibertadores. #Flamengo 1-1 #LDUQ. Amarilla para Gerson, minuto 53

Sigue el minuto a minuto, aquí https://t.co/NA5byyOGPi","[{'text': 'CopaLibertadores', 'indices': [0, 17]}, {'text': 'Flamengo', 'indices': [19, 28]}, {'text': 'LDUQ', 'indices': [33, 38]}]"
La5tadelfutbol,Formaciones y Resultados de las mejores ligas y competiciones del mundo. #Fútbol #PremierLeague #LaLiga #SerieA #LigaMX #Superliga #MLS #CopaLibertadores #UCL,,1571,1914,113817,2010-05-04 03:30:54,2021-05-20 01:12:09,0,#CopaLibertadores Grupo G Vélez 2 (Tarragona 2’ Almada 39’) 1 Unión La Calera (Vargas 5’) https://t.co/SzJEV3zoww,"[{'text': 'CopaLibertadores', 'indices': [0, 17]}]"
AbotinadasWeb,👠Creado por mujeres que informan de fútbol ⚽️. Radio📻: L a V a las 16.10 por https://t.co/2TODi6lSNq Insta: https://t.co/SoTndDNqbw Un programa hecho de,"Buenos Aires, Argentina",1639,3225,96688,2013-05-05 20:34:19,2021-05-20 01:12:07,1,"⚽55' #River 2 (Angileri y Álvarez) vs #IndependienteSantaFe 0, por la #Fecha5 de la #FaseDeGrupos de la #CopaLibertadores.

#LaCopaEnAboti👠","[{'text': 'River', 'indices': [5, 11]}, {'text': 'IndependienteSantaFe', 'indices': [38, 59]}, {'text': 'Fecha5', 'indices': [70, 77]}, {'text': 'FaseDeGrupos', 'indices': [84, 97]}, {'text': 'CopaLibertadores', 'indices': [104, 121]}, {'text': 'LaCopaEnAboti', 'indices': [124, 138]}]"
alexisarteaga7,,,177,406,1302,2012-05-08 04:21:29,2021-05-20 01:12:05,0,"#ConcursoAurinegros 
Tachira 0 - Always Ready 2
Usuario: Alexis30

@JuegaEnLinea
 
@DarwinVizcaya_

@artilespascualf
 
@fpetrocelli

#CopaLibertadores #Libertadores #Aurinegros #FelizMiercoles

La emocion de ganar!!! https://t.co/FYnNoJ2MjS","[{'text': 'ConcursoAurinegros', 'indices': [0, 19]}, {'text': 'CopaLibertadores', 'indices': [133, 150]}, {'text': 'Libertadores', 'indices': [151, 164]}, {'text': 'Aurinegros', 'indices': [165, 176]}, {'text': 'FelizMiercoles', 'indices': [177, 192]}]"
elicardenas39,Amante de mi familia. De River.  mi profesión. Y de Mi país 🇦🇷🇦🇷,,831,627,78971,2013-07-06 21:02:59,2021-05-20 01:12:02,4,Felipe Peña Biafore #CopaLibertadores https://t.co/lZhm5q88IB,"[{'text': 'CopaLibertadores', 'indices': [39, 56]}]"
lucex002,• Por el momento intentandolo♥ y espero seguir haciéndolo. | CREER♥️,Buenos Aires,165,164,4525,2016-07-11 18:13:48,2021-05-20 01:11:57,317,¡ENZO NICOLÁS PÉREZ! #River #CopaLibertadores. https://t.co/JFeOiaRTJA,"[{'text': 'River', 'indices': [36, 42]}, {'text': 'CopaLibertadores', 'indices': [43, 60]}]"
YeimsHarden,"Hincha del más grande de América, River Plate. Fan de los Nets. 𝟫-𝟣𝟤-𝟣𝟪 𝙙𝙚 𝙥𝙤𝙧 𝙫𝙞𝙙𝙖",frabigol desbloqueame gordo ,281,220,4398,2020-07-12 15:20:18,2021-05-20 01:11:56,317,¡ENZO NICOLÁS PÉREZ! #River #CopaLibertadores. https://t.co/JFeOiaRTJA,"[{'text': 'River', 'indices': [36, 42]}, {'text': 'CopaLibertadores', 'indices': [43, 60]}]"
Gippacheco5,"Mi hermano y River ⚪❤⚪
Contadora pública. Entrenar 💪🏻😍
And in the end the love you take is equal the love you made ♥","Lanús Oeste, Argentina",502,247,19170,2010-10-10 23:08:36,2021-05-20 01:11:52,11,"#EnzoPerez felicita a sus compañeros tras un PT en el cual #River se fue al vestuario ganando 2 a 0 (#Angileri y #Alvarez).
#CopaLibertadores https://t.co/pBdFc2nSEP","[{'text': 'EnzoPerez', 'indices': [20, 30]}, {'text': 'River', 'indices': [79, 85]}, {'text': 'Angileri', 'indices': [121, 130]}]"
AndreitaR15,Why fit in when I was born to stand out🐒/ hincha del club más grande de América ⚪❤⚪/#McDanno❤/CM💕/ 💚💙💛🧡❤️ TPWK /NH💕🇮🇪,The Stars ✨ ,104,254,40859,2010-06-29 20:20:43,2021-05-20 01:11:44,317,¡ENZO NICOLÁS PÉREZ! #River #CopaLibertadores. https://t.co/JFeOiaRTJA,"[{'text': 'River', 'indices': [36, 42]}, {'text': 'CopaLibertadores', 'indices': [43, 60]}]"
_SolTownsend,,,220,237,661,2019-08-16 13:28:11,2021-05-20 01:11:41,317,¡ENZO NICOLÁS PÉREZ! #River #CopaLibertadores. https://t.co/JFeOiaRTJA,"[{'text': 'River', 'indices': [36, 42]}, {'text': 'CopaLibertadores', 'indices': [43, 60]}]"
JeferPina,"Relator y Periodista en el @Supercombocali por #RadioRedCali 1200Am de RCN y redes sociales.
#SeSoltaronLosCaballos
#DePelícula 
#HumildementeMisiónCumplida",Colombia,4067,9999,42426,2010-06-29 21:24:41,2021-05-20 01:11:40,2,"#CopaLibertadores 🏆
Titular de @AmericadeCali para enfrentar a @DvoLaGuaira por la fecha 5 de fase de grupos.

#SuperComboCali https://t.co/9NUayNDu1c","[{'text': 'CopaLibertadores', 'indices': [20, 37]}]"
yrdlsh,,,36,14,307,2020-05-23 07:10:47,2021-05-20 01:11:39,0,"""Y hasta aquí los deportes...

#CopaLibertadores #River #SantaFe https://t.co/h8mHVbVigr","[{'text': 'CopaLibertadores', 'indices': [31, 48]}, {'text': 'River', 'indices': [49, 55]}, {'text': 'SantaFe', 'indices': [56, 64]}]"
NAagencia,"📝 Periodismo plural
https://t.co/9fJrDfror8…",Buenos Aires / Argentina,1416,52295,165522,2010-06-28 17:19:30,2021-05-20 01:11:36,0,"#River, con #EnzoPérez como arquero y sin suplentes, vence a #Independiente Santa Fe de Colombia por 2 - 0 al término del primer tiempo por la quinta fecha del #GrupoD de la #CopaLibertadores.

https://t.co/I3IXdcHy9j","[{'text': 'River', 'indices': [0, 6]}, {'text': 'EnzoPérez', 'indices': [12, 22]}, {'text': 'Independiente', 'indices': [61, 75]}, {'text': 'GrupoD', 'indices': [160, 167]}, {'text': 'CopaLibertadores', 'indices': [174, 191]}]"
BucciPol,"Periodista Deportivo. Relator de fútbol para la Cadena Gol & Pop. Los relatores no entendemos de razones, solo entendemos de pasiones",,138,61,1628,2020-09-27 12:44:03,2021-05-20 01:11:35,1,"No me quiero imaginar el nivel del fútbol colombiano, si #SantaFe clasificó a la #CopaLibertadores seguilo por @golandpop @fedejelic @mcandoli","[{'text': 'SantaFe', 'indices': [57, 65]}, {'text': 'CopaLibertadores', 'indices': [81, 98]}]"
ldap_juan,"21a. Gocho en Santiago📍
AVSR/LDAP. 
Soy bartender y fotógrafo frustrado.","Santiago, Chile",485,495,16711,2012-05-29 16:13:53,2021-05-20 01:11:35,1,"(((En Vivo))) 

Al aire ¡ANTESALA! 
@DvoTachira vs. #AlwaysReady 
#CopaLibertadores 

Escucha aquí:
https://t.co/kQFt14I9Ek 
Descarga la app #PasionTotalRadio https://t.co/TOEYjt0T0X","[{'text': 'AlwaysReady', 'indices': [73, 85]}, {'text': 'CopaLibertadores', 'indices': [87, 104]}]"
FANFutbol__,,En algún lugar del mundo ,951,2194,6967,2018-02-20 21:42:05,2021-05-20 01:11:31,1,"No los compares, disfrútalos.

#RiverPlate #CopaLibertadores https://t.co/KKhmy1Q6lz","[{'text': 'RiverPlate', 'indices': [31, 42]}, {'text': 'CopaLibertadores', 'indices': [43, 60]}]"
Nahuekin,23 || @RiverPlate & @Arsenal como filosofía de vida,Argentino como el D1EG0,173,438,10680,2012-10-22 14:09:02,2021-05-20 01:11:27,317,¡ENZO NICOLÁS PÉREZ! #River #CopaLibertadores. https://t.co/JFeOiaRTJA,"[{'text': 'River', 'indices': [36, 42]}, {'text': 'CopaLibertadores', 'indices': [43, 60]}]"
LibardoMendoza7,Hacer deporte y meter frías es mi pasión!!,,66,291,4897,2012-04-15 00:50:17,2021-05-20 01:11:24,5,"¡LA IMAGEN DEL DÍA📸! Enzo Pérez🇦🇷, vestido de arquero, celebrando la victoria 2-0 parcial de River Plate sobre Independiente Santa Fe por #CopaLibertadores en apenas 27 minutos. https://t.co/HuZkb0BhpT",[]
OSCAREBAUTISTA1,,,844,175,16082,2014-07-05 14:44:49,2021-05-20 01:11:14,25,"No será fácil, nada fácil, el partido de @SantaFe ante @RiverPlate que solo tendrá 11 jugadores y un arquero que no es arquero. Eee River puede poner a sufrir a cualquiera  #CopaLibertadores",[]
La5tadelfutbol,Formaciones y Resultados de las mejores ligas y competiciones del mundo. #Fútbol #PremierLeague #LaLiga #SerieA #LigaMX #Superliga #MLS #CopaLibertadores #UCL,,1571,1914,113817,2010-05-04 03:30:54,2021-05-20 01:11:11,0,#CopaLibertadores Grupo E Sporting  Cristal 2 (Hohberg 41’ Távara 67’) 0 Rentistas https://t.co/Qrh7VnLpHb,"[{'text': 'CopaLibertadores', 'indices': [0, 17]}]"
Elguillote3,,,58,15,1000,2019-06-29 20:30:01,2021-05-20 01:11:10,0,Hoy la gente de bien de este país es hincha de  River Plate!!!  #JuntosSomosMasGrandes #River #copalibertadores y no importa como termine el partido... @CONMEBOL chupamos la verga !!!!!!,"[{'text': 'JuntosSomosMasGrandes', 'indices': [64, 86]}, {'text': 'River', 'indices': [87, 93]}, {'text': 'copalibertadores', 'indices': [94, 111]}]"
gascavs,Enfermo hincha de Vélez Sarsfield,San Nicolás,699,803,6098,2010-06-06 04:03:34,2021-05-20 01:11:03,0,"En esas horas se la ve tan linda
que finalmente uno aprende los secretos de esta vida.
.
.
.
#velez #estadiojoseamalfitani #elfortin #velezsarsfield #ganovelez #copalibertadores #joseamalfitani https://t.co/sAUXcFICGk","[{'text': 'velez', 'indices': [93, 99]}, {'text': 'estadiojoseamalfitani', 'indices': [100, 122]}, {'text': 'elfortin', 'indices': [123, 132]}, {'text': 'velezsarsfield', 'indices': [133, 148]}, {'text': 'ganovelez', 'indices': [149, 159]}, {'text': 'copalibertadores', 'indices': [160, 177]}, {'text': 'joseamalfitani', 'indices': [178, 193]}]"
andreisonguerr1,"Comentarista Deportivo
mis 2 casas #Radiales
@voz889fm-@ideal981fm
Información Deportiva #AcademiaGirardot (Bucaramanga)
#ConDiosTodoSinElNada",venezuela/san cristobal,425,231,12914,2012-04-18 18:16:08,2021-05-20 01:11:01,0,"Todo listo para una nueva noche de #CopaLibertadores en el templo sagrado del fútbol en Venezuela, #PuebloNuevo  cuántas alegrías y tristezas tienes para cada Táchirense.","[{'text': 'CopaLibertadores', 'indices': [35, 52]}, {'text': 'PuebloNuevo', 'indices': [99, 111]}]"
felisnt,river y na ma,,265,77,964,2019-07-25 15:07:03,2021-05-20 01:10:58,317,¡ENZO NICOLÁS PÉREZ! #River #CopaLibertadores. https://t.co/JFeOiaRTJA,"[{'text': 'River', 'indices': [36, 42]}, {'text': 'CopaLibertadores', 'indices': [43, 60]}]"
Tomas_camargo99,,"Cosquín, Argentina",206,358,17311,2015-08-24 13:10:31,2021-05-20 01:10:58,317,¡ENZO NICOLÁS PÉREZ! #River #CopaLibertadores. https://t.co/JFeOiaRTJA,"[{'text': 'River', 'indices': [36, 42]}, {'text': 'CopaLibertadores', 'indices': [43, 60]}]"
syeperer,Yo le voy al Necaxa,,715,208,10559,2012-02-27 01:02:49,2021-05-20 01:10:53,11,"#EnzoPerez felicita a sus compañeros tras un PT en el cual #River se fue al vestuario ganando 2 a 0 (#Angileri y #Alvarez).
#CopaLibertadores https://t.co/pBdFc2nSEP","[{'text': 'EnzoPerez', 'indices': [20, 30]}, {'text': 'River', 'indices': [79, 85]}, {'text': 'Angileri', 'indices': [121, 130]}]"
rivermq,"# river,
lucas martinez quarta como estilo de vida



 hincha del club atletico julian alvarez





                                  si es nene ponele enzo",Argentina,513,281,13579,2020-03-24 21:37:24,2021-05-20 01:10:47,4,Felipe Peña Biafore #CopaLibertadores https://t.co/lZhm5q88IB,"[{'text': 'CopaLibertadores', 'indices': [39, 56]}]"
Idans10,"S. American football, Colombian in particular. Seleccion Colombia, Atletico Nacional, Maccabi Tel Aviv B.C. & the NY Knicks. Check out my blog https://t.co/Zma0aEK4Iq",Israel,977,1076,42294,2012-02-16 22:00:40,2021-05-20 01:10:44,0,"@SantaFe es un verguenza. Es mejor perder 6-0 contra el equipo principal de River que perder como asi
#CopaLibertadores","[{'text': 'CopaLibertadores', 'indices': [102, 119]}]"
yrdlsh,,,36,14,307,2020-05-23 07:10:47,2021-05-20 01:10:40,0,"Hinchas del Cali celebrando antes de tiempo... 
#CopaLibertadores #River #SantaFe https://t.co/ekopo4gK9X","[{'text': 'CopaLibertadores', 'indices': [48, 65]}, {'text': 'River', 'indices': [66, 72]}, {'text': 'SantaFe', 'indices': [73, 81]}]"
LucianaDelaloye,"✨Ponele risa a todo, lo demás va y viene✨ 
De River como Enzo Pérez 🐔❤
 Depro💙❤  Sagitariana ♐ 🔸24 años","Pronunciamiento, Entre Ríos",1252,1652,84480,2013-06-07 19:30:06,2021-05-20 01:10:39,317,¡ENZO NICOLÁS PÉREZ! #River #CopaLibertadores. https://t.co/JFeOiaRTJA,"[{'text': 'River', 'indices': [36, 42]}, {'text': 'CopaLibertadores', 'indices': [43, 60]}]"
MonicaPereyra24,"Fanatica de River Plate, ♥Cavenaghi♥ #Francescoli #Ortega #Bravista (20/09/12), #SodaStereo #LaRenga. Papi gracias por hacerme del mas grande",La Rioja,5539,10480,121430,2011-09-17 01:18:08,2021-05-20 01:10:31,4,Felipe Peña Biafore #CopaLibertadores https://t.co/lZhm5q88IB,"[{'text': 'CopaLibertadores', 'indices': [39, 56]}]"
Mctmarquez,"Soy Carolina. Soy Feliz y gallina. Ramonista Labrunista, Orteguista y Gallardista.. amo los gatos .", Buenos Aires,2313,1546,60256,2010-03-27 17:30:26,2021-05-20 01:10:25,11,"#EnzoPerez felicita a sus compañeros tras un PT en el cual #River se fue al vestuario ganando 2 a 0 (#Angileri y #Alvarez).
#CopaLibertadores https://t.co/pBdFc2nSEP","[{'text': 'EnzoPerez', 'indices': [20, 30]}, {'text': 'River', 'indices': [79, 85]}, {'text': 'Angileri', 'indices': [121, 130]}]"
agu0m,"Primero la Familia Primero River Plate  9/12/18 ⚪🔴⚪🐓🐔
 
https://t.co/uA9n3uEZdD","Salta, Argentina",2256,2400,32002,2019-03-03 01:13:18,2021-05-20 01:10:24,11,"#EnzoPerez felicita a sus compañeros tras un PT en el cual #River se fue al vestuario ganando 2 a 0 (#Angileri y #Alvarez).
#CopaLibertadores https://t.co/pBdFc2nSEP","[{'text': 'EnzoPerez', 'indices': [20, 30]}, {'text': 'River', 'indices': [79, 85]}, {'text': 'Angileri', 'indices': [121, 130]}]"
Mar_RiverP,"⚪❤⚪
14/3/18     9/Dic/18 
Messi

 #River
 #KimHyunJoong ❤

@beacienta  @01Stefy_T",,2060,4159,91777,2015-12-08 00:11:26,2021-05-20 01:10:20,317,¡ENZO NICOLÁS PÉREZ! #River #CopaLibertadores. https://t.co/JFeOiaRTJA,"[{'text': 'River', 'indices': [36, 42]}, {'text': 'CopaLibertadores', 'indices': [43, 60]}]"
jorbaigo,,"Bahía Blanca, Argentina",4845,2062,159377,2010-02-04 14:40:26,2021-05-20 01:10:16,41,"⚽ #ProximoPartido 

🏆 #CopaLibertadores | Grupo C
#Boca - Barcelona SC 🇪🇨
🗓️ Jueves 20/5
🕘 21 Hs.
🏟️ La Bombonera
👤 Wilmar Roldán 🇨🇴
📺 ESPN - Facebook Watch

#VamosBoca 💙💛💙👊 https://t.co/sHOcy3pe9t","[{'text': 'ProximoPartido', 'indices': [20, 35]}, {'text': 'CopaLibertadores', 'indices': [40, 57]}, {'text': 'Boca', 'indices': [68, 73]}]"
_miluquiroga,"Milagros, Mili, Milu/s, Milulú, Mililú, Miluchi, Mi, Mila, Milo, Mimi o como más te guste...",,146,289,15725,2010-04-25 20:20:00,2021-05-20 01:10:16,11,"#EnzoPerez felicita a sus compañeros tras un PT en el cual #River se fue al vestuario ganando 2 a 0 (#Angileri y #Alvarez).
#CopaLibertadores https://t.co/pBdFc2nSEP","[{'text': 'EnzoPerez', 'indices': [20, 30]}, {'text': 'River', 'indices': [79, 85]}, {'text': 'Angileri', 'indices': [121, 130]}]"
davidgermandoel,PARA Q BAILE LA VAGANCIA CON ELEGANCIA,BUDGE ,14,109,38878,2013-09-25 04:04:25,2021-05-20 01:10:15,317,¡ENZO NICOLÁS PÉREZ! #River #CopaLibertadores. https://t.co/JFeOiaRTJA,"[{'text': 'River', 'indices': [36, 42]}, {'text': 'CopaLibertadores', 'indices': [43, 60]}]"
gandour,"Vinculado a la música. director de https://t.co/Ku2UreCI0r.  
Hincha de Racing Club de Avellaneda.
Evitando caer en la inevitable locura de los tiempos presentes.",Bogotá,1497,1454,14141,2008-01-22 14:46:52,2021-05-20 01:10:14,1,"El ESMAD es más feo que el uniforme alterno de SantaFe.
#CopaLibertadores #Libertadores #VivaElParoNacional #SOSColombiaDDHH","[{'text': 'CopaLibertadores', 'indices': [70, 87]}, {'text': 'Libertadores', 'indices': [88, 101]}, {'text': 'VivaElParoNacional', 'indices': [102, 121]}, {'text': 'SOSColombiaDDHH', 'indices': [122, 138]}]"
ChuchoRiveragol,"Comentarista deportivo.
Publicista!

 @fueradlacancha / PASIÓN TOTAL RADIO ONLINE, App","Bogotá, DC, Colombia",2303,2913,4952,2011-12-06 15:26:20,2021-05-20 01:10:10,1,"(((En Vivo))) 

Al aire ¡ANTESALA! 
@DvoTachira vs. #AlwaysReady 
#CopaLibertadores 

Escucha aquí:
https://t.co/kQFt14I9Ek 
Descarga la app #PasionTotalRadio https://t.co/TOEYjt0T0X","[{'text': 'AlwaysReady', 'indices': [52, 64]}, {'text': 'CopaLibertadores', 'indices': [66, 83]}, {'text': 'PasionTotalRadio', 'indices': [141, 158]}]"
fedejelic,"Sé todas las capitales del mundo. @radiomitrecba @lmdiariocomar, @diarioalfil.  Profesor en @MMoreno_cba. Lector serial, doy RT sistemáticos. #Zivili 🇦🇷🇭🇷","Córdoba, Argentina",1493,8983,135480,2010-03-12 00:59:04,2021-05-20 01:10:10,1,Es LA foto de LA novela de la #CopaLibertadores https://t.co/RvU7zhQCMg,"[{'text': 'CopaLibertadores', 'indices': [45, 62]}]"
barbibegarie,Agente de ZURICH INSURANCE COMPANY// RELACIONES INTERNACIONALES // Diplomado en SUSTAINABLE DEVELOPMENT // Hincha de River Plate//,MENDOZA,2437,1156,182192,2009-03-10 21:13:33,2021-05-20 01:10:09,317,¡ENZO NICOLÁS PÉREZ! #River #CopaLibertadores. https://t.co/JFeOiaRTJA,"[{'text': 'River', 'indices': [36, 42]}, {'text': 'CopaLibertadores', 'indices': [43, 60]}]"
m_ezequiel14,"South Side
PR👑",Adrogue,240,163,5821,2012-02-05 23:05:39,2021-05-20 01:10:08,317,¡ENZO NICOLÁS PÉREZ! #River #CopaLibertadores. https://t.co/JFeOiaRTJA,"[{'text': 'River', 'indices': [36, 42]}, {'text': 'CopaLibertadores', 'indices': [43, 60]}]"
Akechi1234,"Alto Uach 💕
Hasta que todo sea como lo soñamos. 
En una Docta que reniega de su origen de mestizaje ✨","Córdoba, Argentina",734,315,33934,2015-03-09 01:51:59,2021-05-20 01:10:08,4,Felipe Peña Biafore #CopaLibertadores https://t.co/lZhm5q88IB,"[{'text': 'CopaLibertadores', 'indices': [39, 56]}]"
agusmilani,,,176,441,56522,2010-11-13 19:05:18,2021-05-20 01:10:07,41,"⚽ #ProximoPartido 

🏆 #CopaLibertadores | Grupo C
#Boca - Barcelona SC 🇪🇨
🗓️ Jueves 20/5
🕘 21 Hs.
🏟️ La Bombonera
👤 Wilmar Roldán 🇨🇴
📺 ESPN - Facebook Watch

#VamosBoca 💙💛💙👊 https://t.co/sHOcy3pe9t","[{'text': 'ProximoPartido', 'indices': [20, 35]}, {'text': 'CopaLibertadores', 'indices': [40, 57]}, {'text': 'Boca', 'indices': [68, 73]}]"
FragugliaLu,,"Ushuaia, Argentina",124,15,1244,2019-11-02 15:34:55,2021-05-20 01:10:06,317,¡ENZO NICOLÁS PÉREZ! #River #CopaLibertadores. https://t.co/JFeOiaRTJA,"[{'text': 'River', 'indices': [36, 42]}, {'text': 'CopaLibertadores', 'indices': [43, 60]}]"
JuanCarlosPadiF,"Juan Carlos Padilla Figueroa, superk1200am comentó los partidos de independiente, fue el equipo donde jugué, estadísticas, min de jugadores, asistencias","Ecuador, Pichincha, Sangolqui",223,4723,180879,2011-10-10 23:55:41,2021-05-20 01:10:05,0,"#CopaLibertadores
#Flamengo 1 vs #LDUQ 1 minuto 51","[{'text': 'CopaLibertadores', 'indices': [0, 17]}, {'text': 'Flamengo', 'indices': [18, 27]}, {'text': 'LDUQ', 'indices': [33, 38]}]"
TayelHuayquimil,"River Plate 09/12 🏆
⚪🔴⚪
|Sagitario♐| 
|23|
💚Aluhé💚","General Roca, Argentina",158,386,80291,2012-01-30 11:57:06,2021-05-20 01:09:57,11,"#EnzoPerez felicita a sus compañeros tras un PT en el cual #River se fue al vestuario ganando 2 a 0 (#Angileri y #Alvarez).
#CopaLibertadores https://t.co/pBdFc2nSEP","[{'text': 'EnzoPerez', 'indices': [20, 30]}, {'text': 'River', 'indices': [79, 85]}, {'text': 'Angileri', 'indices': [121, 130]}]"
atletispurs,𝙖𝙩𝙢 • 𝙘𝙖𝙧𝙥 - 𝐒𝐨𝐧𝐧𝐲 𝐟𝐚𝐧 𝐚𝐜𝐜🥢,Vicente Calderon,326,365,8753,2019-04-22 22:44:05,2021-05-20 01:09:55,4,Enzo Pérez con los guantes de German 'Poroto' Lux! 🥰 #CopaLibertadores https://t.co/wJHiGA1bnl,"[{'text': 'CopaLibertadores', 'indices': [72, 89]}]"
Liberta53825604,,,112,16,1075,2021-05-11 14:36:38,2021-05-20 01:09:36,1,"#CopaLibertadores ⌚6 ST dos buenas respuestas de Enzo Perez en el arco

#River 2
#IndependienteSantaFe 0

#VamosRiver 
#JuntosSomosMasGrandes","[{'text': 'CopaLibertadores', 'indices': [21, 38]}, {'text': 'River', 'indices': [93, 99]}, {'text': 'IndependienteSantaFe', 'indices': [102, 123]}, {'text': 'VamosRiver', 'indices': [127, 138]}]"
