username,acctdesc,location,following,followers,totaltweets,usercreatedts,tweetcreatedts,retweetcount,text,hashtags
KidvStokes,Juventus F.C,Jamaica/Turks,253,211,8511,2011-05-04 23:13:17,2021-05-20 00:27:14,20,"Juan Guillermo Cuadrado Bello.

They say the more mad he makes you, the more trophies Juventus wins. 😘 https://t.co/i8PYudNr9q",[]
krz_miguel,,,401,466,117269,2019-01-17 18:04:32,2021-05-20 00:26:14,11,¡Dedicado a Colombia! Juan Guillermo Cuadrado sacó la bandera tricolor en la celebración del título del Juventus. https://t.co/7dvTHuZpIZ,[]
Jeremy_Nicholi,Happy & Healthy all thanks to God!,Turin,302,401,23662,2011-06-19 01:10:54,2021-05-20 00:23:35,20,"Juan Guillermo Cuadrado Bello.

They say the more mad he makes you, the more trophies Juventus wins. 😘 https://t.co/i8PYudNr9q",[]
olddog86,,Ibague,610,267,25454,2010-11-13 23:42:21,2021-05-20 00:19:37,4,"Juan Guillermo Cuadrado con la Juventus: 

⚽️ 6 temporadas
🏆 11 títulos 
🎖 Tercer capitán 
🎗 Referente los últimos 3 años 

¿El mejor futbolista colombiano de los últimos años? El mejor futbolista colombiano de los últimos años. https://t.co/VbUNIJFIYe",[]
SuperTrendingCO,"Somos @SuperTrendingCO, un portal multicategoría del @CanalRCN en el que encontrarás información de #DeportesRCN, @Todogamers, tendencias, negocios salud y vida","Bogotá, Colombia",564,1715033,231357,2011-02-07 16:04:25,2021-05-20 00:17:43,0,"#DeportesRCN |No sale de una para meterse en otra| ⚽🇨🇴

Juan Guillermo Cuadrado fue una de las figuras en el título de Juventus, pero otra vez estuvo metido en medio jugadas que dieron de qué hablar.  https://t.co/puQEyvAFaK","[{'text': 'DeportesRCN', 'indices': [0, 12]}]"
AlbertoObonaga,MIA-CLO 🛫🛫,,309,324,61560,2014-05-01 17:08:26,2021-05-20 00:17:11,30,"¡Una alegría más! 

""Dedicado también a toda mi Colombia"", las palabra de Juan Guillermo Cuadrado tras coronarse campeón de la Copa Italia. https://t.co/ja7pURg8FS",[]
julia_rosero,"Luchadora, amable y buena madre.",,155,73,3027,2021-02-12 02:58:00,2021-05-20 00:13:58,11,¡Dedicado a Colombia! Juan Guillermo Cuadrado sacó la bandera tricolor en la celebración del título del Juventus. https://t.co/7dvTHuZpIZ,[]
ricardocipago,ExCorresponsal @RadNalCo. ExDir. Noticias RCN Boyacá. ExPte Juntas Cám. Comercio-Consejo Mpal. Cultura Duitama. Corresponsal @FLIP_org Boyacá Periodista-Locutor,Duitama Boyacá,5013,4583,432383,2010-08-22 00:17:48,2021-05-20 00:13:40,1,#Deportes Juan Guillermo Cuadrado campeón con la Juventus de la Copa Italia. #SinCandadoRadio. https://t.co/cmPuSA4pHU https://t.co/Jbou46lDb7,"[{'text': 'Deportes', 'indices': [17, 26]}, {'text': 'SinCandadoRadio', 'indices': [94, 110]}]"
candado_sin,"Historias, entrevistas, análisis y opinión. escúchenos: #Spotify, #Tunein, #ITunes, #Ivoox y #Spreaker. https://t.co/cpzN9N8K0z","Bogotá, D.C., Colombia",84,453,4198,2019-01-11 13:30:59,2021-05-20 00:12:47,1,#Deportes Juan Guillermo Cuadrado campeón con la Juventus de la Copa Italia. #SinCandadoRadio. https://t.co/cmPuSA4pHU https://t.co/Jbou46lDb7,"[{'text': 'Deportes', 'indices': [0, 9]}, {'text': 'SinCandadoRadio', 'indices': [77, 93]}]"
LopezBrylo,"Mundo de ideas - bioquímico. 🔬🧬🧫🧪
Libre pensador y viajero enamorado.",,718,319,2515,2020-11-09 17:24:08,2021-05-20 00:11:40,0,@RevistaSemana Ahora dice Vicky que a Juan Guillermo cuadrado lo patrocina el castrochavismo y Santos,[]
daniel_engativa,"Ing Civil, Esp en Gobierno y Gestión Territorial. Gerente de Camel, ganadero. Padre de tres angeles. Con compromiso social y respeto por la vida","Yopal, Colombia",980,3674,11088,2011-04-03 14:21:07,2021-05-20 00:11:01,11,¡Dedicado a Colombia! Juan Guillermo Cuadrado sacó la bandera tricolor en la celebración del título del Juventus. https://t.co/7dvTHuZpIZ,[]
ArmandoAriza2,Abogado. Profesor universitario. Pensionado. Solo giro a la derecha,,1656,1192,52406,2012-07-29 11:44:28,2021-05-20 00:10:02,11,¡Dedicado a Colombia! Juan Guillermo Cuadrado sacó la bandera tricolor en la celebración del título del Juventus. https://t.co/7dvTHuZpIZ,[]
RevistaSemana,Periodismo con carácter.,Colombia,42,4681899,312366,2008-12-12 16:25:25,2021-05-20 00:09:20,11,¡Dedicado a Colombia! Juan Guillermo Cuadrado sacó la bandera tricolor en la celebración del título del Juventus. https://t.co/7dvTHuZpIZ,[]
SetsiChup,De cero a un millón. Universidad Nacional.,"Tunja, Colombia",253,42,169,2017-10-11 03:46:00,2021-05-20 00:00:44,0,Marta Lucia Ramírez Colmenares Canciller Laura Moreno Enzo Pérez Nieto Hundimos Juan Guillermo Cuadrado Santa Fe Guatemala Ramos Benedetti #SaqueLargoWIN #ParoNacional19M #ReformaALaSalud #KPOP #kpoppers Mamertos gracias a ustedes la ley 100 se queda!!!!!! 😂😂😂😂😂😂😂😂😂😂😂 https://t.co/9XKWZ1r2FZ,"[{'text': 'SaqueLargoWIN', 'indices': [139, 153]}, {'text': 'ParoNacional19M', 'indices': [154, 170]}, {'text': 'ReformaALaSalud', 'indices': [171, 187]}, {'text': 'KPOP', 'indices': [188, 193]}, {'text': 'kpoppers', 'indices': [194, 203]}]"
CL_aLpHa,"Living life to the Fullest.🇺🇸🇨🇴...... Always Rocking with my Knicks, Seleccion Colombia, Jets, Mets, Buckeyes FB and Red Storm B-Ball","Queens,718 & NYC",393,190,26093,2012-01-10 21:23:06,2021-05-19 23:56:36,30,"¡Una alegría más! 

""Dedicado también a toda mi Colombia"", las palabra de Juan Guillermo Cuadrado tras coronarse campeón de la Copa Italia. https://t.co/ja7pURg8FS",[]
Gaby33Collazos,,COLOMBIA,5000,380,102883,2011-05-02 01:16:41,2021-05-19 23:55:16,8,"Respetando las demás, en mi opinión, Juan Guillermo #Cuadrado es el jugador que mejor ha representado a #Colombia en el exterior, después de Faustino #Asprilla. https://t.co/xhkOZAG7kJ","[{'text': 'Cuadrado', 'indices': [70, 79]}, {'text': 'Colombia', 'indices': [122, 131]}]"
Canalteleamiga,Televisión de valores para Colombia y el mundo. 📺👨‍👩‍👧‍👦,"Bogotá, D.C., Colombia",118,7290,16038,2010-11-24 15:58:39,2021-05-19 23:55:00,0,"La @juventusfc se consagró campeón de la Copa de Italia tras vencer 2 – 1 al @atalanta_bc en juego que contó en cancha con los colombianos @Luisfmuriel09, @Duvanzapata91 y Juan Guillermo @Cuadrado. #NoticiasTeleamiga https://t.co/Wuv28OKsmo","[{'text': 'NoticiasTeleamiga', 'indices': [198, 216]}]"
chris_juv,"Die Hard Juventino From Singapore since 1993
JOFCSingapore",Singapore,1593,227,25730,2008-05-06 09:54:25,2021-05-19 23:53:41,20,"Juan Guillermo Cuadrado Bello.

They say the more mad he makes you, the more trophies Juventus wins. 😘 https://t.co/i8PYudNr9q",[]
UrregoEber,Ante todo hacer las cosas bien,"Envigado, Antioquia.",17,4,326,2021-01-27 20:54:13,2021-05-19 23:52:47,5,"¡CAMPEÓN⚫️🏆! Juan Guillermo Cuadrado🇨🇴 y la Juventus se consagraron campeones de la #CoppaItalia luego de derrotar 2-1 a Atalanta, que tuvo a los colombianos Duvan Zapata y Luis Fernando Muriel en el partido. 

🙌🏼 Título número 11 para el jugador en el fútbol italiano. https://t.co/niRRgA66MH","[{'text': 'CoppaItalia', 'indices': [101, 113]}]"
BolavipCo,Todo el fútbol colombiano en un sólo lugar.,Colombia,936,97486,63877,2011-05-21 23:48:45,2021-05-19 23:50:00,0,"🏆🇨🇴""Por la restauración de nuestro pueblo"", dijo Cuadrado, luego de ser campeón en Italia🏆🇨🇴 https://t.co/bfwRaxPU4k",[]
Davidbernal56,"Comunicador Social y Periodista de la  Universidad Uninpahu, amante al fútbol y la natación equipo Atletico Nacional y Barcelona de España,
Ecommerce Acer 🇨🇴",,280,122,6014,2013-05-30 01:34:43,2021-05-19 23:49:40,28,"Juan Guillermo Cuadrado completa 11 títulos con Juventus 🏆🏆🏆

El crack colombiano es campeón por cuarta vez de la Copa Italia. ¡Gran partido en la final contra Atalanta! https://t.co/nyzlv80MiJ",[]
jota_eder,"Entrenador Personal, asesorias, nutrición, entrenamiento a domicilio o a distancia, Masajes de Relajación y Recuperación instagram  jota_eder","Bogota, Colombia.",249,39,5291,2012-04-11 16:29:02,2021-05-19 23:49:23,30,"¡Una alegría más! 

""Dedicado también a toda mi Colombia"", las palabra de Juan Guillermo Cuadrado tras coronarse campeón de la Copa Italia. https://t.co/ja7pURg8FS",[]
Davidbernal56,"Comunicador Social y Periodista de la  Universidad Uninpahu, amante al fútbol y la natación equipo Atletico Nacional y Barcelona de España,
Ecommerce Acer 🇨🇴",,280,122,6014,2013-05-30 01:34:43,2021-05-19 23:48:35,30,"¡Una alegría más! 

""Dedicado también a toda mi Colombia"", las palabra de Juan Guillermo Cuadrado tras coronarse campeón de la Copa Italia. https://t.co/ja7pURg8FS",[]
juandig14,He visto levantar la libertadores a mi equipo.,Viviendo a Messi. ,307,244,50858,2017-08-02 02:25:20,2021-05-19 23:46:31,8,"Respetando las demás, en mi opinión, Juan Guillermo #Cuadrado es el jugador que mejor ha representado a #Colombia en el exterior, después de Faustino #Asprilla. https://t.co/xhkOZAG7kJ","[{'text': 'Cuadrado', 'indices': [70, 79]}, {'text': 'Colombia', 'indices': [122, 131]}]"
juanermariano,ACORDEONERO ... REAL MADRID RIVER PLATE Y ATLETICO JUNIOR ... CR7 THE BEST LA ENVIDIA ES PA LOS MEDIOCRES,,747,134,8154,2016-03-23 20:41:04,2021-05-19 23:44:50,4,"¡CELEBRE PANITA🙌🏼! Juan Guillermo Cuadrado y un nuevo título con la Juventus de Italia🇮🇹, tras quedarse con la #CoppaItalia. 

🏆 El colombiano suma 11 títulos con el equipo italiano, y 13 en a lo largo de su carrera en Europa. #CafeterosXElMundo https://t.co/Pt5umwI3OP",[]
infoPD21,"Cuenta dedicada a informar la actualidad de Paulo Dybala / Ex Instituto y Palermo, actualmente es el 10 de Juventus / Internacional con la Selección Argentina.",,3144,3000,1317,2017-07-01 01:22:08,2021-05-19 23:43:15,0,"TALENTO SUDAMERICANO

La Joya 🇦🇷 y el Panita 🇨🇴: Paulo Dybala y Juan Guillermo Cuadrado posando con la #CoppaItalia que obtuvo #Juventus tras vencer por 2-1 a Atalanta.

#FinoAllaFine ⚫⚪ https://t.co/Fbd5knwDd9","[{'text': 'CoppaItalia', 'indices': [103, 115]}, {'text': 'Juventus', 'indices': [127, 136]}, {'text': 'FinoAllaFine', 'indices': [170, 183]}]"
harold19135,DIM,Medellin Antioquia ,393,324,19473,2014-01-11 21:06:51,2021-05-19 23:42:09,8,"Respetando las demás, en mi opinión, Juan Guillermo #Cuadrado es el jugador que mejor ha representado a #Colombia en el exterior, después de Faustino #Asprilla. https://t.co/xhkOZAG7kJ","[{'text': 'Cuadrado', 'indices': [70, 79]}, {'text': 'Colombia', 'indices': [122, 131]}]"
ladeportivagol,"Radio La Deportiva https://t.co/rcsvkLQaT5 con el estilo original, arriba del balón y con la música de siempre. #radioladeportiva","Bogotá, D.C., Colombia",1206,165,8514,2013-07-01 19:09:53,2021-05-19 23:37:07,1,"#CoppaItalia 
Juventus gana su 14º titulo de esta competencia.
Juan Guillermo Cuadrado (Juventus) jugó todo el partido y se corona campeón ganando su cuarta Coppa de Italia.
Duván Zapata (Atalanta) jugó todo el partido
Luis Muriel (Atalanta) ingreso a los 68 minutos. https://t.co/DHJEZKURLF","[{'text': 'CoppaItalia', 'indices': [17, 29]}]"
golesyjugadas11,"Goles, jugadas y mucho más",,9,2338,929,2020-09-07 15:34:23,2021-05-19 23:36:03,4,"Con Juan Guillermo Cuadrado de titular, Juventus venció 2-1 al Atalanta y se coronó campeón de la #CoppaItalia.
Duván Zapata fue inicialista con Atalanta. Luis Muriel entró al 68'.
⚽️ATA: Malinovskyi 41'
⚽️JUV: Dejan Kulusevski 31' y Federico Chiesa 73'
https://t.co/u88PZyoqgQ","[{'text': 'CoppaItalia', 'indices': [119, 131]}]"
CamerinoJunior,"Somos Un Medio De Comunicación Oficial. 
El Diario vivir de una pasión llamada Junior, y el deporte internacional. Dir: Ray Ayala.
📱 https://t.co/eOFFCcOWP8","Barranquilla, Colombia",1104,8157,28221,2015-11-30 22:52:54,2021-05-19 23:35:32,0,"⚽️ #CamerinoDeportes 
Juventus se coronó campeón de la Copa Italia luego de vencer 2-1 a Atalanta en la gran final en el Mapei Stadium. Juan Guillermo Cuadrado fue titular y suma un nuevo título en el exterior. https://t.co/jNcZAZTomi","[{'text': 'CamerinoDeportes', 'indices': [3, 20]}]"
OskarBarahona05,"DIOS, Familia y Fútbol  🤙🏽🙏🏽🚖⚽️","Bogotá, D.C., Colombia",10,17,20373,2019-10-05 10:36:43,2021-05-19 23:34:58,4,"Con Juan Guillermo Cuadrado de titular, Juventus venció 2-1 al Atalanta y se coronó campeón de la #CoppaItalia.
Duván Zapata fue inicialista con Atalanta. Luis Muriel entró al 68'.
⚽️ATA: Malinovskyi 41'
⚽️JUV: Dejan Kulusevski 31' y Federico Chiesa 73'
https://t.co/u88PZyoqgQ","[{'text': 'CoppaItalia', 'indices': [119, 131]}]"
jnrodrigu7,Colombia 🇨🇴 Administrador de Empresas 📚 Amante y viajero futbolero 🥰⚽️,"Bogotá, D.C., Colombia",44,7,787,2020-08-26 21:22:53,2021-05-19 23:34:47,30,"¡Una alegría más! 

""Dedicado también a toda mi Colombia"", las palabra de Juan Guillermo Cuadrado tras coronarse campeón de la Copa Italia. https://t.co/ja7pURg8FS",[]
Johnborja84,"Soy profesional en Cultura Física, Deporte y Recreación, soy amable, responsable, amistoso, amoroso, en fin tengo varias cualidades y valores.",Colombia,3045,817,87557,2013-03-27 03:01:20,2021-05-19 23:34:42,7,Juan Guillermo Cuadrado. 💪💪 https://t.co/fF6c4mnQJr,[]
ibejamal,Awkwardly charming,,1021,317,8057,2011-10-10 22:12:56,2021-05-19 23:34:35,20,"Juan Guillermo Cuadrado Bello.

They say the more mad he makes you, the more trophies Juventus wins. 😘 https://t.co/i8PYudNr9q",[]
yosoy_mundial,El portal aficionado de la Selección Colombia 🇨🇴 y de sus jugadores en el exterior. Enfermos por la Copa del Mundo y los campeonatos continentales ⚽️🏟️🏆,Colombia,362,620,18482,2013-09-06 21:56:46,2021-05-19 23:30:18,1,"#CAMPEONES 🏆

El #Colombiano 🇨🇴 Juan Guillermo Cuadrado jugó todo el partido en la victoria de #Juventus 2-1 ante #Atalanta que tuvo a Duván Zapata todo el partido y Luis Fernando Muriel 22 minutos y son campeones de la #CoppaItalia 🇮🇹

👉 https://t.co/nm1rXoPHW6 https://t.co/hgeAPtuwZ3","[{'text': 'CAMPEONES', 'indices': [0, 10]}, {'text': 'Colombiano', 'indices': [17, 28]}, {'text': 'Juventus', 'indices': [95, 104]}, {'text': 'Atalanta', 'indices': [114, 123]}, {'text': 'CoppaItalia', 'indices': [220, 232]}]"
ClaudiaRuedaG,"De los más lindos poemas escritos jamás... Las canciones  Vallenatas 😍🎶 
Santa Marta 🏝 Bucaramanga 💛💚 Barrancabermeja ☀","Bucaramanga, Colombia",472,303,8280,2011-07-29 21:49:18,2021-05-19 23:28:26,7,Juan Guillermo Cuadrado. 💪💪 https://t.co/fF6c4mnQJr,[]
juandiz2005,,"Cali, Colombia",1435,702,70138,2012-05-30 16:04:14,2021-05-19 23:27:39,10,"#Video ¡Nuevo título! Juan Guillermo Cuadrado, campeón de la Copa Italia con Juventus tras ganar a Atalanta https://t.co/J2znAbH572 #DeportesBLU https://t.co/kvho028q9S","[{'text': 'Video', 'indices': [19, 25]}]"
joanhilla,,,113,74,14054,2011-02-07 12:46:53,2021-05-19 23:25:54,1,"#Fútbol | ¡Cuadrado (@Cuadrado) campeón! El futbolista le dedicó el triunfo de la Juventus (@juventusfcen) por Copa de Italia a Colombia con un sentido mensaje.

https://t.co/Y7xrGm2Z2d","[{'text': 'Fútbol', 'indices': [13, 20]}]"
JhonathanHenao1,No comento / antinomia,"Bogotá, Colombia",316,22,34,2012-04-22 14:25:38,2021-05-19 23:24:53,3,🇮🇹 Juventus vence a Atalanta y se queda con la Copa Italia. Duván Zapata y Juan Guillermo Cuadrado fueron titulares en sus equipos. Luis Fernando Muriel entró en el segundo tiempo. Le contamos 👉 https://t.co/FN5mWw0tse https://t.co/i88oMSg0l0,[]
NotiNalDigital,Medio de Comunicación digital con cobertura Nacional. Noticias y opinión desde las regiones. #NND Dirige @carmelocastilla,Colombia,224,579,202,2018-01-08 23:17:37,2021-05-19 23:23:44,0,.@juventusfces campeón de la Copa Italia con el colombiano Juan Guillermo @Cuadrado - #NND Más información en el siguiente link https://t.co/nYkAFlHsiW https://t.co/hOTuhJDqLk,"[{'text': 'NND', 'indices': [86, 90]}]"
Javi37623049,,"Bogotá, D.C., Colombia",149,6,1920,2018-02-22 02:14:42,2021-05-19 23:19:13,8,"Respetando las demás, en mi opinión, Juan Guillermo #Cuadrado es el jugador que mejor ha representado a #Colombia en el exterior, después de Faustino #Asprilla. https://t.co/xhkOZAG7kJ","[{'text': 'Cuadrado', 'indices': [70, 79]}, {'text': 'Colombia', 'indices': [122, 131]}]"
riarma1266,,"Coahuila de Zaragoza, México",100,14,278,2017-02-05 12:59:18,2021-05-19 23:19:03,4,"¡CELEBRE PANITA🙌🏼! Juan Guillermo Cuadrado y un nuevo título con la Juventus de Italia🇮🇹, tras quedarse con la #CoppaItalia. 

🏆 El colombiano suma 11 títulos con el equipo italiano, y 13 en a lo largo de su carrera en Europa. #CafeterosXElMundo https://t.co/Pt5umwI3OP",[]
HENRYGO85480555,,,21,0,92,2020-10-10 20:26:06,2021-05-19 23:17:28,3,🇮🇹 Juventus vence a Atalanta y se queda con la Copa Italia. Duván Zapata y Juan Guillermo Cuadrado fueron titulares en sus equipos. Luis Fernando Muriel entró en el segundo tiempo. Le contamos 👉 https://t.co/FN5mWw0tse https://t.co/i88oMSg0l0,[]
estejaramillo,"Periodista deportivo de radio, prensa y TV, administrador de empresas. Premio Nacional de Periodismo Simón Bolívar.",Colombia,618,98134,53822,2011-06-07 03:11:30,2021-05-19 23:16:18,1,"🏆SUMA 11 TROFEOS CON LA JUVENTUS EN SEIS AÑOS🏆

Juan Guillermo Cuadrado, el coleccionista de títulos en Italia

https://t.co/761bl5zstf",[]
SergeRadamel,"Así me hizo Dios,contento y enamorado.

💛💙❤️","cerca de aquí, lejos de allá. ",1963,505,37935,2011-03-11 23:09:40,2021-05-19 23:14:55,0,"Él, SÍ.. EL MEJOR JUGADOR DE FÚTBOL DE LOS ÚLTIMOS AÑOS, NO BAJA EL NIVEL, ALL TOP!!

AH y es PERSONA. Soldado de JUAN GUILLERMO CUADRADO. https://t.co/0i2uGkyUii",[]
messrvpadfoot,I am on a seafood diet: I see food and I eat it || Juventus FC || #TheFalconAndWinterSoldier,,439,92,15721,2018-06-13 19:10:24,2021-05-19 23:14:46,20,"Juan Guillermo Cuadrado Bello.

They say the more mad he makes you, the more trophies Juventus wins. 😘 https://t.co/i8PYudNr9q",[]
Damnitzakky,,,1565,1244,5110,2019-09-19 11:17:54,2021-05-19 23:13:01,20,"Juan Guillermo Cuadrado Bello.

They say the more mad he makes you, the more trophies Juventus wins. 😘 https://t.co/i8PYudNr9q",[]
MarcaClaroCol,¡Aquí encontrarás toda la información deportiva de Colombia y el mundo!,Colombia,781,45905,51959,2013-03-27 12:54:38,2021-05-19 23:12:33,1,"🏆SUMA 11 TROFEOS CON LA JUVENTUS EN SEIS AÑOS🏆

Juan Guillermo Cuadrado, el coleccionista de títulos en Italia

https://t.co/761bl5zstf",[]
sdiaz0397,Progresista. Partidario de todo lo que incómode a los conservadores. ¡Odio histórico al uribismo!,,1213,290,5928,2012-11-02 22:57:55,2021-05-19 23:11:04,0,Ya es momento de incluir a Juan Guillermo Cuadrado en la discusión sobre quién es el mejor futbolista en la historia de Colombia.,[]
MEGACIUDADANO,: Política pública Profesional. Director Periodista Ing. Industrial. Escritor y Pensador Guajiro,RIOHACHA,1267,776,16312,2010-03-27 16:36:46,2021-05-19 23:07:53,0,"¡Nuevo título! Juan Guillermo Cuadrado, campeón de la Copa Italia con Juventus tras ganar a Atalanta https://t.co/c9d0718GcJ #DeportesBLU","[{'text': 'DeportesBLU', 'indices': [125, 137]}]"
SuperTrendingCO,"Somos @SuperTrendingCO, un portal multicategoría del @CanalRCN en el que encontrarás información de #DeportesRCN, @Todogamers, tendencias, negocios salud y vida","Bogotá, Colombia",564,1715033,231357,2011-02-07 16:04:25,2021-05-19 23:04:57,0,"#DeportesRCN |Un grande| ⚽🇨🇴

El futbolista colombiano Juan Guillermo Cuadrado celebró un nuevo título con la camiseta de la Juventus.  https://t.co/phXrmTbgNm","[{'text': 'DeportesRCN', 'indices': [0, 12]}]"
PasionPoderosa_,Hasta la muerte del ROJITO,Colombia,279,5590,28998,2018-04-04 01:12:47,2021-05-19 23:04:54,0,¡Que grande! Recibes lo que has sembrado Juan Guillermo. https://t.co/7SgIM1yVi0,[]
joanhilla,,,113,74,14054,2011-02-07 12:46:53,2021-05-19 23:02:30,3,"#Video Cuadrado (@Cuadrado), campeón de Copa Italia; alzó la bandera de Colombia al derecho ⚽👉 https://t.co/Ot9nUpu5jc https://t.co/p4RNtCOzLS","[{'text': 'Video', 'indices': [11, 17]}]"
kienyke,"Somos el primer medio nativo digital en Colombia. Encuentra aquí noticias, datos y curiosidades de Colombia y el mundo. @ForosK_Kienyke @kienyketv @kienykefm",Colombia,2599,228086,371173,2010-09-15 17:04:20,2021-05-19 23:00:00,1,"#Fútbol | ¡Cuadrado (@Cuadrado) campeón! El futbolista le dedicó el triunfo de la Juventus (@juventusfcen) por Copa de Italia a Colombia con un sentido mensaje.

https://t.co/Y7xrGm2Z2d","[{'text': 'Fútbol', 'indices': [0, 7]}]"
MauroBohorquezM,Productor de PEGSA Colombia... Director de ESPN FC... Periodista y papá de la Hermosa Luciana. Te amo...!!!,Colombia,1759,536,32742,2010-01-13 21:15:01,2021-05-19 22:56:32,28,"Juan Guillermo Cuadrado completa 11 títulos con Juventus 🏆🏆🏆

El crack colombiano es campeón por cuarta vez de la Copa Italia. ¡Gran partido en la final contra Atalanta! https://t.co/nyzlv80MiJ",[]
PSalamanca_,Journalista de corazón | Mis papás me ven en @SC_ESPN @ESPN 🎙| La carne jugosa y el merengón de melocotón.,Point Place,2739,2251,13927,2010-01-06 04:58:48,2021-05-19 22:54:42,28,"Juan Guillermo Cuadrado completa 11 títulos con Juventus 🏆🏆🏆

El crack colombiano es campeón por cuarta vez de la Copa Italia. ¡Gran partido en la final contra Atalanta! https://t.co/nyzlv80MiJ",[]
JuanPaMurillo27,Comunicador Social & Profesional en Deportes.,"Cali, Colombia",80,14089,44058,2018-04-01 01:04:48,2021-05-19 22:54:17,1,"Juan Guillermo Cuadrado le dedicó el título de la Copa de Italia a toda Colombia.

""Seguimos orando por la restauración de nuestro pueblo"" ❤⚽️🇨🇴 https://t.co/RhzyC4aCfq",[]
MauroBohorquezM,Productor de PEGSA Colombia... Director de ESPN FC... Periodista y papá de la Hermosa Luciana. Te amo...!!!,Colombia,1759,536,32742,2010-01-13 21:15:01,2021-05-19 22:52:45,30,"¡Una alegría más! 

""Dedicado también a toda mi Colombia"", las palabra de Juan Guillermo Cuadrado tras coronarse campeón de la Copa Italia. https://t.co/ja7pURg8FS",[]
Joaquin1960,Sagitariano del 8 de Diciembre. Fanatico del Futbol y el Deporte en General Madridista y Magallanero Fanatico de la Musica y el Cine!,Caracas,442,1097,146153,2011-07-05 02:13:23,2021-05-19 22:51:58,14,"Cristiano Ronaldo, Juan Guillermo Cuadrado y Federico Chiesa se salvarán a la hora del 'Juicio Final Bianconeri'.

Juventus tradujo en el 2-1 su mejor momento en el juego. Atalanta empató al filo del ET tras ser superior 45'.

73'.",[]
garewiter,Solo quiero sentir que vale la pena hacer la diferencia,Bogota,1236,246,29215,2009-08-05 22:20:19,2021-05-19 22:50:02,3,🇮🇹 Juventus vence a Atalanta y se queda con la Copa Italia. Duván Zapata y Juan Guillermo Cuadrado fueron titulares en sus equipos. Luis Fernando Muriel entró en el segundo tiempo. Le contamos 👉 https://t.co/FN5mWw0tse https://t.co/i88oMSg0l0,[]
futbolstrikers,"Fútbol las 24 horas y los 365 días del año. Noticias, cracks, fichajes y videos de las principales ligas del fútbol mundial en https://t.co/xxy10NXP2b",,907,149,3555,2020-10-19 19:04:25,2021-05-19 22:46:56,0,"Juventus salió campeón gracias a la magia de Juan Guillermo Cuadrado y derribaron las críticas hacia el equipo de Turín 🏆
#CoppaItaliaFinal #Juventus 
@JuventusLatinoA @Juventus_GO 
https://t.co/ns3mtSvCCB","[{'text': 'CoppaItaliaFinal', 'indices': [122, 139]}, {'text': 'Juventus', 'indices': [140, 149]}]"
Citytv,"Información de Colombia y el mundo, desde Bogotá. Nos renovamos sin perder la esencia ni la cercanía con ustedes #TuMundoAquí   https://t.co/K81NTLIFdb",Bogotá,3518,3164971,366482,2009-05-19 15:41:01,2021-05-19 22:45:10,3,🇮🇹 Juventus vence a Atalanta y se queda con la Copa Italia. Duván Zapata y Juan Guillermo Cuadrado fueron titulares en sus equipos. Luis Fernando Muriel entró en el segundo tiempo. Le contamos 👉 https://t.co/FN5mWw0tse https://t.co/i88oMSg0l0,[]
ComuTricolor,Comunidad #1 de Hinchas para Hinchas de @FCFSeleccionCol | Alentando a la Selección incondicionalmente desde el 24/04/2008 |,Orgullosamente Colombianos!,567,128466,56516,2010-05-22 13:59:19,2021-05-19 22:42:46,0,"¡#OrgulloTricolor! Juan Guillermo Cuadrado fue clave en la final contra Atalanta y así celebró el título con Juventus

¿Es suficiente para los de Turín este título de Coppa Italia 2020-21? &gt; https://t.co/fP2grcMc5f https://t.co/b3EankKo1u","[{'text': 'OrgulloTricolor', 'indices': [1, 17]}]"
yaergo,,,167,386,112609,2014-09-14 16:04:37,2021-05-19 22:41:54,1,"¡Polémica porque afirman que hubo falta de Juan Guillermo en el primer gol!
Duro castigo para Duván y Muriel en esta final de Coppa Italia 2020-21...
 https://t.co/sjRZssFSfJ",[]
guslopezinfo,"Acá expreso lo que yo pienso y comparto lo que a mi me parece importante. Si a alguno(s) le(s) molesta, deje(n) de seguir sin ningún problema.","Florida, USA",681,7823,4139,2018-03-26 01:42:50,2021-05-19 22:41:40,8,"Respetando las demás, en mi opinión, Juan Guillermo #Cuadrado es el jugador que mejor ha representado a #Colombia en el exterior, después de Faustino #Asprilla. https://t.co/xhkOZAG7kJ","[{'text': 'Cuadrado', 'indices': [52, 61]}, {'text': 'Colombia', 'indices': [104, 113]}, {'text': 'Asprilla', 'indices': [150, 159]}]"
gbernal99,"¡Colombia, vivamos en PAZ, ni Uribe ni Petro, tampoco Fajardo!. Imposible no es. Trading cryptocurrencies. 🇨🇴🇺🇸",,256,42,1879,2010-02-17 22:58:24,2021-05-19 22:38:25,0,@Cuadrado Abrazos Juan Guillermo,[]
luisk_hz,@juniorclubsa♥️ | Creador de @vamossharks_ & diseñador en @toquesports,"Barranquilla, Colombia",232,191,11506,2015-05-23 15:09:51,2021-05-19 22:37:45,5,"¡CAMPEÓN⚫️🏆! Juan Guillermo Cuadrado🇨🇴 y la Juventus se consagraron campeones de la #CoppaItalia luego de derrotar 2-1 a Atalanta, que tuvo a los colombianos Duvan Zapata y Luis Fernando Muriel en el partido. 

🙌🏼 Título número 11 para el jugador en el fútbol italiano. https://t.co/niRRgA66MH","[{'text': 'CoppaItalia', 'indices': [101, 113]}]"
